Cluster Name,Median age,Present size,d_init50,d_init84,d_init97,L1_f,d_trunc50,d_trunc84,d_trunc97,L1_ftrunc,f_comp
HSC_1807,194.9955767480741,29.712491070000002,0.2775312883504079,0.4437960604989379,1.0098778986425336,0.2773105244447159,0.461417248135483,1.003910791966777,2.2898219054381275,0.127900250847183,0.7480144312729593
HSC_1840,163.42046051646128,21.95820832,74.10057681886742,173.7464846030347,639.395928833624,0.0727124343936865,117.61728933553994,447.36140639378067,875.1678361133215,0.1164491057725046,0.9465606570156888
HSC_1843,174.5063681431983,27.75124684,0.5471776659693653,1.210044080155821,2.3418612059174606,0.1381305929473673,2.4653522148594846,7.908031248565188,43.50692388583736,0.1182550295195895,0.9267418456075381
HSC_1850,105.32986801819057,24.481751560000003,0.5275354632885964,1.5898356282555859,3.2536640585756977,0.1117178323924368,9.21586477986002,34.93653510161528,77.99218563927977,0.1048956233417238,0.9382396269000107
HSC_1856,86.30261396821068,22.28742406,506.7991745890875,850.7276835509132,975.9757956015325,0.1179687316449931,504.77149318075914,850.5763318829567,975.981488324766,0.1301913258286963,0.9933989918755225
HSC_189,124.70869080060126,34.44347837,34.669485097522816,51.64990019446701,96.60598621577083,0.0853257400562418,36.23136395954604,65.51212649828315,92.03873371747004,0.0608410150787219,0.9405957097513608
HSC_1894,20.88086088612176,15.58794749,0.21082703590271074,0.41135240661059647,1.1741737092330309,0.1837642224783647,8.601154181954728,48.05675721014193,479.88158752473726,0.1344927527667613,0.840495330275978
HSC_1897,89.41331363021963,28.05243586,0.8840814693872203,3.086559781649444,47.74790031053575,0.1727007544347494,252.62043900031352,639.9535681787266,933.1970934563967,0.1605317414196616,0.8824576002019561
HSC_1900,26.67250345150869,15.70483077,376.83252568639074,576.0503017975911,845.3795035243259,0.1088554284973368,455.04840109937,704.8176061023385,930.3293389514777,0.1051912810391286,0.975991717470464
HSC_1911,130.09287753789962,48.00042439,1.9223493147443034,32.98467627864379,48.629907269785555,0.0729763365991896,5.748444801055874,18.467187453414486,49.963363389840254,0.0595465116054197,0.976550155546772
HSC_1920,17.191722009918788,40.0530476,7.418786644563948,33.07903404321947,142.26499224363914,0.1045793236066524,9.972264246727729,34.104802843741176,218.97122731308338,0.184659333912406,0.860251431461785
HSC_1923,85.42201466898123,77.9344806,202.24341528095155,405.43591545565556,932.3257766007371,0.0991802187746262,262.47403954556904,591.9056249828593,962.0976629313288,0.1004053794567775,0.985209332956756
HSC_1936,27.2140833130387,20.42555033,0.5695343693148748,1.297633792948542,2.7208390497706443,0.1435475664360842,26.948323009849204,156.93857567225197,691.670082345547,0.2181409564919181,0.8686604524659491
HSC_1961,100.89641374990971,47.44424762,0.2538094273802069,0.3945404682246107,0.7282850648571094,0.1759990379877765,0.377754935455353,0.867056858390889,1.7530628652333444,0.1159712931683043,0.885356394916499
